timestamp,ax,ay,az,gx,gy,gz,mx,my,mz
1752689955.31126,-0.8366,0.0693,-0.5912,-0.2275,133.6825,-12.8975,-0.4245,0.2412,0.128
1752689955.3648176,-0.9823,0.0032,-0.5356,-6.2475,102.2,-20.0287,-0.4325,0.2325,0.082
1752689955.413655,-0.9825,0.0869,-0.4187,-18.3838,116.06,4.83,-0.4348,0.226,0.0325
1752689955.466861,-1.0058,0.0493,-0.4237,43.995,125.125,-26.635,-0.4231,0.2283,-0.0199
1752689955.5151756,-1.0444,0.0978,-0.1488,15.2775,130.5238,-28.6825,-0.4098,0.2195,-0.0692
1752689955.5689394,-0.993,0.1634,0.0052,-35.3587,145.7137,-21.5687,-0.391,0.2143,-0.1337
1752689955.6317296,-0.967,0.1114,0.0773,-19.9237,182.6475,-37.8787,-0.3553,0.2054,-0.1908
1752689955.6719997,-0.9823,0.1937,0.1747,-2.52,210.9187,-56.5513,-0.2974,0.1872,-0.2572
1752689955.7204647,-0.9453,0.1874,0.4551,2.6513,180.6175,-35.245,-0.2363,0.176,-0.3175
1752689955.774049,-0.8195,0.2011,0.5284,8.2337,185.8675,-12.1187,-0.1555,0.1719,-0.3546
1752689955.822728,-0.7359,0.2028,0.6387,16.3625,148.0063,-22.4962,-0.0781,0.1665,-0.3767
1752689955.8760889,-0.6051,0.1989,0.7392,-1.6187,154.945,-1.0675,-0.0071,0.1704,-0.3902
1752689955.9244251,-0.4699,0.2489,0.9071,53.4888,161.1837,-21.4638,0.0643,0.1726,-0.39
1752689955.9781234,-0.38,0.2185,0.8389,45.3688,135.8612,-9.6512,0.1239,0.1889,-0.3839
1752689956.0263665,-0.2151,0.1575,0.8906,53.1125,119.455,3.5263,0.1819,0.2013,-0.3669
1752689956.0811296,-0.182,0.1702,0.9125,8.0587,134.7062,5.8187,0.2306,0.2111,-0.3514
1752689956.1293437,-0.0745,0.1151,1.0289,21.2887,166.2675,24.9725,0.292,0.2068,-0.328
1752689956.1832075,0.1981,0.0526,1.0393,39.2525,147.0612,14.3413,0.3536,0.2096,-0.2811
1752689956.2315097,0.2354,0.0614,0.9963,23.2925,123.6988,11.515,0.4042,0.2072,-0.2398
1752689956.2852914,0.3747,0.0559,0.8841,26.005,127.995,3.3338,0.447,0.2085,-0.215
1752689956.3336174,0.3737,0.0439,0.885,22.1987,122.3338,0.0875,0.4773,0.2117,-0.1715
1752689956.3872955,0.5998,-0.0022,0.8036,22.6362,115.5788,4.3488,0.5051,0.2139,-0.1294
1752689956.4516916,0.6012,0.0166,0.7174,4.5675,100.695,-9.87,0.523,0.2149,-0.0871
1752689956.490414,0.6665,0.0023,0.5865,12.7225,115.115,-6.335,0.5389,0.2198,-0.0525
1752689956.5390172,0.6836,0.0343,0.519,-4.4187,109.0075,-8.2163,0.5537,0.2206,-0.0067
1752689956.5924048,0.9891,-0.0325,0.444,-49.6475,101.955,3.395,0.5659,0.212,0.0239
1752689956.6406739,0.8924,0.2471,0.3251,-40.5563,104.405,-2.2838,0.5781,0.1984,0.055
1752689956.6944594,0.9554,0.1229,0.3417,-11.62,100.485,-37.1175,0.5831,0.1952,0.0904
1752689956.7484128,1.0236,0.0393,0.2284,3.0975,115.5175,-7.595,0.5782,0.2072,0.1245
1752689956.7969046,0.9853,0.0535,0.1551,-28.0175,98.525,-35.1925,0.5734,0.2149,0.1632
1752689956.8446,0.9568,0.0525,0.0532,33.7837,91.7,-12.915,0.5666,0.2241,0.2104
1752689956.8995333,1.0888,-0.0099,-0.0337,-8.6275,120.2338,-31.7712,0.5484,0.225,0.2505
1752689956.9478283,0.9354,0.0132,-0.1665,33.005,131.04,-16.6338,0.5289,0.2376,0.3002
1752689957.0015771,0.9118,-0.0074,-0.3071,4.1563,119.875,-5.9325,0.5061,0.2421,0.342
1752689957.0499246,0.9027,-0.0054,-0.3819,4.5325,125.8425,-13.685,0.4739,0.2401,0.3893
1752689957.1036396,0.9132,-0.0301,-0.4332,17.3425,149.7825,-20.0462,0.4319,0.244,0.4311
1752689957.1523023,0.8014,-0.01,-0.6148,4.2438,130.3925,15.33,0.3791,0.251,0.4749
1752689957.2056043,0.7806,-0.0071,-0.7032,6.4138,139.2738,10.045,0.3364,0.2489,0.5044
1752689957.2542622,0.6927,0.0087,-0.7818,7.8313,102.55,26.355,0.2918,0.2502,0.532
1752689957.3087597,0.6105,0.032,-0.782,-30.3625,147.8312,32.3138,0.2638,0.2499,0.5508
1752689957.357087,0.4621,0.0082,-0.8613,-5.3375,93.3975,35.5425,0.2121,0.2587,0.5592
1752689957.4107835,0.3501,-0.068,-0.7368,-10.5612,130.06,0.63,0.1677,0.2625,0.5628
1752689957.459139,0.5219,-0.0357,-0.8054,-84.6913,53.9875,-27.1863,0.0956,0.2864,0.5559
1752689957.5128574,0.1138,-0.2758,-1.2078,-217.1225,61.8975,102.8125,0.0909,0.3535,0.5134
1752689957.5610964,0.0977,-0.3085,-0.9298,-11.41,119.14,-62.16,0.0655,0.379,0.4935
1752689957.615909,0.2238,-0.292,-1.0331,-74.795,37.8875,40.005,0.0218,0.411,0.4501
1752689957.6643465,0.1688,-0.2845,-1.0304,9.9837,-35.9888,47.6263,0.0182,0.4239,0.441
1752689957.7179983,0.1202,-0.2734,-0.9358,11.7425,30.3275,14.805,0.0375,0.4242,0.455
1752689957.7666876,0.1402,-0.283,-1.0343,46.4012,35.2363,9.2575,0.0251,0.4151,0.4501
1752689957.819992,0.0636,-0.2144,-0.909,74.2875,50.0937,39.9437,0.0209,0.3916,0.4774
1752689957.8686588,0.0687,-0.0802,-1.0131,70.49,-2.1175,-13.545,0.0188,0.3727,0.4966
1752689957.9221544,-0.0115,-0.0386,-0.972,52.15,-30.4412,-36.0763,0.012,0.3448,0.5096
1752689957.970196,0.1179,-0.0471,-1.032,41.3525,-4.41,-41.3,0.0176,0.3275,0.5236
1752689958.0252206,0.0725,0.0241,-0.9592,30.73,1.015,-14.0875,0.0112,0.3097,0.5345
1752689958.0734015,0.0753,0.0001,-1.0383,14.2012,-1.6712,-27.055,-0.001,0.3021,0.5533
1752689958.1271276,0.0742,0.029,-0.9933,-1.4088,4.8387,-24.3775,-0.0091,0.2974,0.5498
1752689958.1753793,0.1204,0.0011,-0.9925,2.1,-13.055,-27.5713,-0.0122,0.2919,0.5529
1752689958.2296526,0.083,0.0049,-1.0085,-13.9387,13.475,-15.1988,-0.0174,0.3011,0.5387
1752689958.277695,0.1019,-0.009,-1.0039,0.3325,-12.145,-9.135,-0.0207,0.2972,0.5506
1752689958.331281,0.1032,-0.0016,-1.0073,5.7925,14.5075,6.2913,-0.0203,0.2982,0.5425
1752689958.3795967,0.057,0.016,-0.9842,7.7962,-8.2687,27.9562,-0.0213,0.2992,0.5426
1752689958.434349,0.0824,0.068,-1.0365,21.4813,-5.8888,43.575,-0.0036,0.2965,0.5545
1752689958.482598,0.1698,-0.0015,-0.9875,-13.9125,-0.28,38.3512,0.0132,0.2957,0.5468
1752689958.5363653,0.0135,0.0927,-1.0088,-11.1125,-16.0912,31.57,0.0225,0.2954,0.5527
1752689958.5849748,0.2087,-0.0379,-1.3251,-7.5862,-16.5725,67.025,0.0508,0.3038,0.5541
1752689958.6384408,0.1103,0.0495,-0.9598,-31.2025,-32.1125,78.7063,0.0794,0.323,0.5289
1752689958.6867156,0.1341,0.0112,-0.984,47.775,53.2788,84.5425,0.0962,0.3171,0.5414
1752689958.7414734,0.0921,0.0515,-0.9751,-24.4475,-50.3737,164.2375,0.117,0.3062,0.5445
1752689958.7897127,0.1146,0.0875,-1.0441,40.5737,31.2112,139.1775,0.176,0.2789,0.548
1752689958.8434918,0.0979,0.1126,-1.0425,9.1875,49.595,142.2225,0.189,0.2688,0.5572
1752689958.8919756,-0.0281,0.1942,-0.997,91.5075,50.0412,170.3188,0.2085,0.2258,0.5713
1752689958.9455936,0.1049,0.2403,-0.9508,13.2212,15.7762,104.2475,0.2149,0.1963,0.5719
1752689958.9938767,-0.073,0.207,-0.9955,-5.1887,86.3013,148.4175,0.2212,0.1764,0.5786
1752689959.0476344,-0.1321,0.1602,-1.0687,-30.485,50.7412,182.805,0.2209,0.1686,0.5811
1752689959.0963326,-0.2036,0.1363,-0.9005,-24.5,-14.9888,173.6,0.2358,0.1634,0.5771
1752689959.1507158,-0.1344,0.0797,-1.0677,7.4637,-21.4463,142.2575,0.2629,0.1485,0.5739
1752689959.1994395,-0.1577,0.0558,-0.8819,-38.2112,-78.995,111.7988,0.3062,0.1261,0.5629
1752689959.252763,-0.1006,-0.0583,-1.0003,5.1013,-69.37,120.2163,0.3485,0.1033,0.548
1752689959.3015707,-0.155,0.1151,-1.0227,-68.1363,-15.19,168.5863,0.3805,0.064,0.5467
1752689959.3709013,-0.0797,-0.1354,-0.9616,-11.3487,-34.3,51.87,0.3975,0.0633,0.5387
1752689959.4031157,0.1918,0.101,-0.9746,61.425,70.4638,22.6887,0.3881,0.0594,0.5466
1752689959.4568393,-0.1618,-0.0983,-0.983,16.8612,52.1937,66.08,0.3835,0.0223,0.551
1752689959.5055642,-0.0721,0.0728,-1.0707,22.1287,51.5725,69.23,0.3585,-0.0251,0.5632
1752689959.5600226,-0.1784,-0.0001,-1.0428,47.4513,33.3725,142.3013,0.3384,-0.0686,0.5732
1752689959.6081946,-0.1837,-0.0106,-0.9859,-91.07,16.4325,142.5725,0.3112,-0.0819,0.5841
1752689959.661958,-0.119,-0.064,-1.0045,-2.275,-16.8787,94.8675,0.2978,-0.0815,0.5797
1752689959.7101398,-0.1262,-0.0651,-1.0009,-80.4038,45.2462,102.7163,0.2902,-0.0813,0.5895
1752689959.7640219,-0.2114,-0.0942,-0.9151,52.3862,35.63,90.685,0.2604,-0.0924,0.5992
1752689959.812302,-0.2762,-0.2199,-0.978,-95.8125,46.0163,84.07,0.2205,-0.093,0.6023
1752689959.866115,-0.2378,-0.1656,-1.0404,39.3225,-42.3587,88.795,0.2262,-0.092,0.5998
1752689959.914332,-0.301,-0.1629,-1.015,-9.0125,-22.7413,83.825,0.2271,-0.1126,0.5936
1752689959.969201,-0.1398,-0.5534,-0.9454,-70.945,286.6763,138.4075,0.2229,-0.118,0.6075
1752689960.0177152,-0.2634,-0.2283,-0.9709,8.6363,-14.245,87.36,0.1179,-0.1103,0.6075
1752689960.0712276,-0.1715,-0.2692,-0.9605,23.1437,-101.71,83.5538,0.125,-0.1326,0.603
1752689960.1197305,-0.189,-0.1635,-0.9696,13.3,-19.5912,94.57,0.1443,-0.1487,0.6418
1752689960.173223,-0.1063,-0.2647,-1.0455,31.9288,-29.3388,121.1875,0.149,-0.1624,0.6
1752689960.2373915,-0.0365,-0.18,-1.018,41.1338,-53.6987,43.5838,0.154,-0.1817,0.5923
1752689960.275311,-0.0444,-0.1494,-1.0971,28.9188,-31.5438,10.9025,0.1737,-0.2006,0.59
1752689960.3235748,0.1425,-0.1041,-0.9391,4.1213,-2.4675,24.99,0.1903,-0.2166,0.5765
1752689960.3783078,0.1629,-0.1247,-1.1093,44.3712,-11.9612,27.9913,0.1862,-0.2328,0.5782
1752689960.4266026,0.196,-0.1806,-0.9529,27.1425,-81.4625,88.9963,0.1953,-0.267,0.5593
1752689960.4803748,-0.0198,-0.1397,-1.0152,-28.5075,-37.0737,198.625,0.189,-0.2783,0.5489
1752689960.5288935,0.2156,-0.0954,-1.0494,-49.7962,69.475,166.6437,0.1539,-0.2713,0.5576
1752689960.5824492,0.1374,-0.0958,-0.9251,-60.1738,29.365,209.1337,0.0917,-0.2467,0.5683
1752689960.6307144,0.1845,-0.1214,-0.9801,-17.36,67.4363,103.4688,0.0378,-0.2131,0.5772
1752689960.68446,0.1576,-0.1351,-0.992,-32.6813,27.2213,144.2,-0.0071,-0.1961,0.5783
1752689960.7451062,0.1165,-0.1629,-1.0141,-26.5737,-17.85,161.0612,-0.0365,-0.1614,0.582
1752689960.7875354,0.0647,-0.149,-0.9679,-19.5475,-10.0975,170.1175,-0.0546,-0.118,0.5867
1752689960.83615,0.2568,-0.0932,-1.0131,-21.9713,-26.32,94.1325,-0.0629,-0.0783,0.5909
1752689960.889672,0.0907,-0.095,-0.926,-45.5612,16.8962,116.83,-0.0672,-0.0437,0.5918
1752689960.9379125,0.0897,-0.0391,-0.9587,-73.0013,-19.0662,64.82,-0.0753,0.0006,0.5902
1752689960.9916196,0.1821,-0.2424,-0.9576,-4.6813,9.8787,66.115,-0.0749,0.0367,0.5914
1752689961.0399115,0.2267,-0.194,-0.9877,-10.955,21.0525,58.94,-0.0862,0.0486,0.5856
1752689961.0937362,0.2023,-0.1281,-1.0002,25.2787,31.5525,73.4038,-0.092,0.0591,0.586
1752689961.1418684,0.1885,-0.1406,-1.0232,-2.835,-5.0138,49.1837,-0.1102,0.0568,0.5835
1752689961.1967888,0.1318,-0.0512,-0.9415,17.8587,-17.99,16.5112,-0.0998,0.07,0.5816
1752689961.2611935,0.2178,-0.1006,-1.001,13.5537,9.9663,33.11,-0.1039,0.0633,0.5811
1752689961.298836,0.1501,-0.0706,-0.969,1.4,11.8825,19.9062,-0.1046,0.0682,0.5747
1752689961.352849,0.1788,-0.0564,-0.9934,3.605,2.3013,1.1812,-0.1072,0.0662,0.575
1752689961.4015923,0.164,-0.0574,-0.99,1.8987,8.2512,5.1538,-0.111,0.0672,0.5758
1752689961.4491124,0.1419,-0.0606,-0.9926,4.0862,-11.0075,-8.4,-0.1144,0.0682,0.5744
1752689961.502962,0.1632,-0.0725,-0.9946,-6.1075,9.4237,-24.4475,-0.1091,0.0647,0.5695
1752689961.5512533,0.1688,-0.0767,-0.9809,-2.3363,-4.4713,-28.525,-0.1155,0.0588,0.58
1752689961.6059911,0.2081,-0.064,-1.0088,3.8763,-0.2187,-31.43,-0.1163,0.0588,0.5813
1752689961.654222,0.1227,-0.0851,-0.9826,5.0575,-5.6788,-42.4725,-0.1126,0.0542,0.581
1752689961.708043,0.2222,-0.0853,-1.0235,23.4412,3.0888,-63.245,-0.1148,0.0405,0.5832
1752689961.7565517,0.1435,-0.0756,-0.9897,17.0975,14.91,-111.4225,-0.1176,0.0111,0.5769
1752689961.810173,0.1198,-0.0848,-0.9606,19.9937,-4.4888,-119.7875,-0.1155,-0.0183,0.5806
1752689961.872848,0.1407,-0.0462,-0.9909,-2.1875,-16.4587,-121.0125,-0.1071,-0.0445,0.5775
1752689961.913155,0.105,-0.1046,-1.0134,36.9513,-23.66,-107.8875,-0.0902,-0.0728,0.5772
1752689961.9618785,0.2102,-0.0425,-1.0074,47.39,5.46,-125.0113,-0.075,-0.11,0.5802
1752689962.0152404,0.0694,-0.0538,-0.9702,57.1375,10.8937,-161.77,-0.0636,-0.1551,0.5727
1752689962.063476,0.1512,-0.033,-1.0473,33.67,17.85,-120.9338,-0.0406,-0.2006,0.5593
1752689962.117255,0.0019,-0.0148,-1.1185,-54.3288,22.645,-182.1925,-0.0192,-0.2216,0.5618
1752689962.1656594,0.1194,0.0585,-0.8323,-22.8113,26.2675,-133.4987,-0.0003,-0.2164,0.5648
1752689962.219322,0.0261,-0.1172,-1.1207,3.3425,9.5987,-116.095,0.0232,-0.2208,0.5613
1752689962.2678437,0.0479,-0.0503,-0.9665,17.9463,13.055,-161.0,0.0399,-0.2295,0.5607
1752689962.3224103,0.0177,-0.019,-0.933,37.4238,-28.3675,-108.9813,0.0769,-0.2471,0.5566
1752689962.3708694,0.0639,-0.0626,-1.12,23.87,14.945,-171.0012,0.1113,-0.2776,0.5443
1752689962.424402,0.0525,0.1941,-0.9078,119.8925,17.3687,-286.72,0.1631,-0.2947,0.5263
1752689962.4727683,0.029,0.1129,-1.0203,286.6763,-44.73,-286.72,0.2656,-0.3149,0.4942
1752689962.5264711,0.1916,0.3448,-0.9001,81.655,-45.9025,-238.6125,0.4124,-0.3307,0.407
1752689962.5747097,0.2456,0.4584,-0.826,86.975,-12.0662,-173.4775,0.481,-0.2958,0.373
1752689962.6284864,0.2794,0.2759,-0.9025,12.845,3.9375,-84.3413,0.5139,-0.2524,0.3604
1752689962.6771364,0.128,0.4116,-0.8664,-83.1775,126.1575,-86.2925,0.5109,-0.2164,0.3949
1752689962.7315838,0.2358,0.2949,-0.9538,-39.795,37.0475,-82.88,0.5114,-0.174,0.425
1752689962.7802627,0.0352,0.3497,-1.0451,-50.5312,128.3275,157.2462,0.4966,-0.1518,0.4425
1752689962.8335638,0.1098,0.245,-0.9231,-9.1787,25.8475,-44.5812,0.4456,-0.1709,0.4725
1752689962.881766,0.1085,0.1221,-0.9013,-7.77,3.1238,-137.4012,0.4619,-0.1315,0.4791
1752689962.9356737,0.0706,0.3046,-1.0386,-5.2413,21.6037,-58.0825,0.4718,-0.1,0.4782
1752689962.9844332,0.1189,0.1656,-1.0042,5.9938,8.925,-127.3913,0.471,-0.0745,0.4859
1752689963.0377395,0.1187,0.1507,-0.8791,3.9463,-6.86,-193.3837,0.4722,-0.0294,0.4889
1752689963.08607,0.157,0.0611,-1.105,10.0887,-25.1037,-222.8275,0.4861,0.0385,0.4739
1752689963.139782,0.2229,0.1728,-1.0066,0.6563,-3.3425,-122.465,0.4805,0.1049,0.4725
1752689963.2035544,0.2344,0.0065,-0.988,40.3725,-36.715,-226.7738,0.4647,0.1614,0.4721
1752689963.2428586,0.2747,0.1301,-1.0465,3.0888,31.255,-100.1963,0.4327,0.2205,0.4644
1752689963.2912278,0.2292,-0.0265,-0.9346,35.5687,-1.0675,-110.8275,0.4112,0.2408,0.4803
1752689963.3448765,0.3655,0.0332,-0.9655,14.5862,-2.7738,-213.8675,0.3812,0.2703,0.4753
1752689963.3936644,0.1347,0.1006,-1.0595,17.6662,-22.33,-98.3413,0.3394,0.3251,0.4717
1752689963.446966,0.3044,-0.024,-0.9893,1.3387,2.8,-117.285,0.3053,0.3451,0.4731
1752689963.4953644,0.281,0.0045,-0.8614,25.375,29.8725,-8.225,0.265,0.3583,0.4774
1752689963.5500388,0.219,-0.2464,-0.919,11.1912,42.3763,-47.5387,0.2642,0.3476,0.4908
1752689963.5981436,0.1903,-0.1075,-1.0544,6.895,-15.12,-137.0075,0.2425,0.3521,0.4955
1752689963.6520314,0.2289,-0.0492,-0.9912,6.615,14.21,-108.0363,0.2027,0.372,0.4908
1752689963.7006836,0.2178,-0.1053,-1.0202,7.5862,4.5938,-68.9413,0.1575,0.3797,0.4927
1752689963.7541358,0.2941,-0.1326,-0.9631,0.21,14.7525,-134.6625,0.1316,0.3888,0.5048
1752689963.8026178,0.2015,-0.157,-1.0199,-21.35,-17.7625,-214.9438,0.0721,0.3963,0.5009
1752689963.8561594,0.1168,-0.2134,-0.9382,-32.6463,25.1737,-182.6737,0.0155,0.4025,0.4929
1752689963.9157672,0.1484,-0.2414,-0.9896,-1.3387,68.53,-157.045,-0.0678,0.401,0.4791
1752689963.9593081,-0.0353,-0.3476,-1.0147,-35.5862,59.675,-142.59,-0.1326,0.3843,0.4603
1752689964.0078452,-0.1021,-0.2774,-1.0438,-34.5887,36.6188,-82.005,-0.182,0.3766,0.443
1752689964.061294,-0.0877,-0.1751,-0.9934,1.9862,-94.6838,-9.3712,-0.1924,0.3713,0.4357
1752689964.110033,-0.0588,-0.0473,-1.0372,23.2663,-62.3787,-16.2313,-0.1695,0.3674,0.4568
1752689964.1632903,-0.0143,-0.0113,-0.901,5.1188,-55.1775,-32.8213,-0.1462,0.3489,0.4715
1752689964.2119641,-0.0126,-0.4702,-1.0434,36.855,-21.3762,-86.7825,-0.1429,0.3252,0.4957
1752689964.2653568,0.0876,-0.0471,-0.9105,30.0037,-16.8525,-95.3225,-0.1553,0.3074,0.4983
1752689964.3249211,0.0476,-0.2552,-1.0117,141.1812,-34.6237,-94.9725,-0.1618,0.2381,0.5312
1752689964.3683825,0.1717,0.0646,-0.9651,30.1963,2.2138,-86.485,-0.168,0.1908,0.5442
1752689964.4167345,0.059,-0.1271,-1.1054,65.7388,-13.4663,-78.6888,-0.174,0.1506,0.5516
1752689964.4704895,0.0173,-0.0493,-1.0374,-22.0237,9.9137,-86.8788,-0.1816,0.0997,0.5555
1752689964.5188887,0.0797,0.0506,-1.0533,23.6513,11.1212,-77.8575,-0.18,0.0976,0.5608
1752689964.5724964,0.0031,-0.137,-1.1333,-11.7512,-21.3062,-77.2013,-0.1778,0.0567,0.5607
1752689964.6208098,0.0374,0.0188,-1.0929,-24.9813,12.5125,-95.5325,-0.1733,0.0603,0.5559
1752689964.6755464,0.0302,-0.0983,-0.9143,9.3712,4.5413,-106.925,-0.1802,0.0451,0.5512
1752689964.723834,0.0665,-0.0641,-0.9824,-15.8112,-4.4187,-96.5213,-0.1784,0.0279,0.5524
1752689964.7775528,0.015,-0.093,-1.0848,28.735,-15.68,-103.2763,-0.1673,-0.0028,0.5558
1752689964.8258007,0.1014,-0.0093,-0.9599,-4.1825,4.7512,-54.1012,-0.1613,-0.0223,0.558
1752689964.8796735,0.008,-0.1184,-1.0344,22.6712,1.5137,-82.25,-0.1527,-0.0423,0.56
1752689964.9279363,0.0113,-0.065,-0.9424,-1.9162,29.0937,-76.265,-0.1522,-0.0634,0.5485
1752689964.981722,-0.0725,-0.0863,-1.0429,4.515,20.2825,-81.235,-0.1597,-0.0742,0.5489
1752689965.0304651,0.0489,0.027,-0.9928,7.9275,31.43,-90.5888,-0.1562,-0.0976,0.5394
1752689965.0848045,-0.0316,-0.0032,-0.9693,24.0012,39.3925,-40.39,-0.1648,-0.1142,0.5307
1752689965.1332452,-0.1118,-0.0584,-0.8927,4.97,-20.9037,-65.2838,-0.1597,-0.1277,0.5348
1752689965.186884,-0.0278,-0.101,-1.0977,-5.4862,-28.6912,-23.275,-0.1343,-0.1481,0.5398
1752689965.235262,-0.0491,-0.023,-1.0346,-54.5387,-16.8262,-14.8575,-0.1116,-0.1435,0.5466
1752689965.2888722,-0.0609,-0.0809,-1.0039,14.98,0.2975,-61.0488,-0.114,-0.1397,0.5456
1752689965.3378205,-0.1594,-0.1926,-1.0321,-9.8262,-13.7112,-81.5938,-0.0959,-0.1564,0.5501
1752689965.3909242,-0.1329,-0.3388,-1.1405,-28.5425,-31.115,-58.415,-0.0725,-0.1768,0.5622
1752689965.4452486,-0.0178,-0.0878,-1.0105,50.5662,-35.5163,-72.6513,-0.0589,-0.1705,0.5583
1752689965.4931128,0.129,-0.071,-1.0413,3.43,-68.0225,-71.8288,-0.0206,-0.1968,0.5648
1752689965.5571823,0.1642,-0.0358,-1.0929,71.9863,-178.7975,-172.1387,0.0496,-0.2142,0.5618
1752689965.5959918,0.1962,-0.0247,-0.8255,55.7725,-98.3325,-123.69,0.1711,-0.2596,0.5432
1752689965.6442492,0.2239,-0.035,-1.0067,18.4713,-24.5088,-45.0537,0.2218,-0.2638,0.5407
1752689965.698076,0.4441,-0.1824,-0.9922,40.0488,-40.1275,-35.4813,0.2321,-0.2787,0.5159
1752689965.7466097,0.2805,0.0137,-1.0233,-21.3937,18.6637,-23.5812,0.2293,-0.2745,0.5285
1752689965.8000984,0.2991,-0.017,-0.9645,-17.0012,65.0213,7.9275,0.2225,-0.2674,0.534
1752689965.864469,0.153,-0.0359,-0.9773,-40.9325,33.0662,5.7575,0.1911,-0.2607,0.554
1752689965.9031332,0.1488,-0.0506,-1.0,-8.2512,8.4087,25.7687,0.1771,-0.245,0.5534
1752689965.9517443,0.1665,-0.0489,-1.0116,-0.2013,60.0337,66.4038,0.1464,-0.2443,0.5615
1752689966.0052094,0.0192,0.1078,-1.1191,-3.0975,48.7638,71.4525,0.098,-0.2412,0.5603
1752689966.0537887,0.1011,-0.0759,-1.077,27.755,-50.4525,0.315,0.1016,-0.2649,0.5474
1752689966.1072917,0.0935,0.1303,-0.9692,-19.0487,6.5713,49.1487,0.1028,-0.2678,0.5347
1752689966.1556354,0.0767,-0.0098,-1.0695,-12.25,81.1213,126.21,0.0626,-0.258,0.5352
1752689966.2092674,-0.1775,-0.2012,-0.9444,-54.7487,38.64,47.8712,0.0252,-0.2339,0.5492
1752689966.257702,0.0508,0.0284,-1.0004,-56.3675,0.1663,17.0187,0.0067,-0.211,0.5533
1752689966.3123317,0.0005,-0.1616,-0.9884,-51.8175,-69.7813,79.24,0.012,-0.1856,0.5666
1752689966.360908,-0.0256,-0.1184,-1.0128,-85.19,47.8712,53.9437,0.0085,-0.1533,0.58
1752689966.4144294,0.0463,-0.2903,-0.9168,-133.1488,53.9525,162.4525,-0.049,-0.083,0.5817
1752689966.4626124,0.0803,-0.3195,-0.917,-128.765,-5.2588,92.9513,-0.0533,0.012,0.5919
1752689966.5164309,0.1537,-0.5194,-0.9709,-100.9488,25.6287,73.4388,-0.0616,0.0725,0.5818
1752689966.5648115,0.1545,-0.4815,-0.7782,-99.855,-18.2262,70.9888,-0.0589,0.1329,0.573
1752689966.6184883,0.1591,-0.6032,-0.7666,-53.9788,-5.635,45.1237,-0.0454,0.1721,0.5688
1752689966.667095,-0.0135,-0.5982,-0.7571,-91.455,37.4762,8.8375,-0.0528,0.2108,0.5499
1752689966.7215617,0.1393,-0.6373,-0.7064,-59.5962,-31.5875,-2.94,-0.0658,0.252,0.5265
1752689966.7698047,0.1663,-0.721,-0.6897,-64.365,19.4862,-21.14,-0.0538,0.275,0.5183
1752689966.8236442,0.1385,-0.7599,-0.6832,-44.205,9.8525,26.8537,-0.0679,0.2971,0.5015
1752689966.8722067,0.1652,-0.8037,-0.5937,-46.69,-79.2925,42.8488,-0.0568,0.3228,0.4806
1752689966.9256897,0.3484,-0.7548,-0.5915,-72.4588,-104.1688,54.5563,-0.0106,0.3429,0.4773
1752689966.9739738,0.3773,-0.8848,-0.4754,-103.8363,-156.3975,64.7938,0.0521,0.3763,0.4572
1752689967.028747,0.4143,-0.7759,-0.3455,-71.7588,-15.2425,-15.4525,0.1228,0.4047,0.4332
1752689967.0775683,0.5811,-1.0594,-0.2612,-45.815,-108.2813,117.3463,0.1285,0.4316,0.405
1752689967.1308231,0.5012,-0.8845,-0.1969,-87.1588,-83.5188,-31.29,0.195,0.4481,0.365
1752689967.1794376,0.4884,-0.7243,0.0809,-100.03,-159.4425,60.445,0.219,0.4658,0.3168
1752689967.2328703,0.6025,-0.8312,0.1077,-95.3313,-115.8063,75.3025,0.2675,0.4736,0.2653
1752689967.281137,0.5292,-0.7279,0.2429,-154.0962,-189.525,107.7475,0.3125,0.4683,0.203
1752689967.3349524,0.5746,-0.4929,0.3572,-140.1488,-44.2663,160.7812,0.3737,0.4388,0.1228
1752689967.3832035,0.7333,-0.5004,0.5547,-136.8587,-48.6937,139.2475,0.4361,0.3945,0.0692
1752689967.4369586,0.6457,-0.3034,0.5726,-120.4613,-90.51,165.1562,0.4883,0.3332,0.0189
1752689967.485322,0.6616,0.1054,0.5848,-126.4638,-3.2375,164.7537,0.54,0.2387,-0.0392
1752689967.5495176,0.702,0.0964,0.7417,-99.7938,-17.3162,130.9438,0.5674,0.1576,-0.0623
1752689967.5910387,0.5975,0.2973,0.575,-95.3838,-32.2612,135.3013,0.5866,0.0809,-0.0797
1752689967.639628,0.4862,0.4251,0.5676,-58.9663,-6.8688,165.9613,0.5928,0.0008,-0.0847
1752689967.6931117,0.5143,0.612,0.6023,-101.8413,-16.3887,132.7987,0.5895,-0.0903,-0.0875
1752689967.741463,0.253,0.6221,0.4121,-126.3238,24.0275,177.1175,0.5818,-0.1582,-0.0804
1752689967.7952225,0.2941,0.7717,0.476,-127.1288,44.4238,166.7662,0.5576,-0.2491,-0.0491
1752689967.843495,0.0783,1.0034,0.289,-111.2563,49.7088,79.45,0.532,-0.3252,-0.0146
1752689967.8982832,0.0854,0.8904,0.2409,-89.4163,67.2963,142.4325,0.5018,-0.3763,0.0398
1752689967.9464757,0.0003,1.1283,0.1069,-69.2913,50.5138,89.1538,0.4542,-0.4207,0.082
